date,ticker,open,high,low,close,volume,log_return,vol_realized_5d,vol_realized_20d,vol_intraday,abs_return,sq_return,log_volume_change,news_tone_mean,news_tone_std,news_tone_median,news_tone_min,news_tone_max,news_n_noticias,news_pct_negativo,news_pct_positivo,rddt_n_posts,rddt_score_mean,rddt_score_std,rddt_score_median,rddt_n_comments_mean,rddt_upvote_ratio_mean,rddt_pct_posts_wsb,rddt_pct_con_texto,day_of_week,month,quarter,year,finbert_positive_pct,finbert_negative_pct,finbert_neutral_pct,finbert_sentiment_score,finbert_n_posts
2021-05-12,AAPL,120.3952046955428,121.60500854306753,119.27320577012672,119.7805404663086,112172300,-0.0252547163197717,0.2787885881207864,0.2296466886152595,0.0194672921316188,0.0252547163197717,0.0006378006963921,-0.1173785165092503,-0.8025695166842491,3.492178849377708,-0.813008130081301,-15.4639175257732,7.29166666666667,463.0,56.15550755939525,41.03671706263499,7.0,5.285714285714286,2.8702082220799308,6.0,18.0,0.7928571445601327,28.57142857142857,85.71428571428571,2,5,2,2021,0.0,14.285714285714285,85.71428571428571,-0.087225042283535,7.0
2021-05-13,AAPL,121.5464913797964,123.07826174075706,121.23428364519356,121.92699432373048,105861300,0.0177612194493496,0.3037500144855135,0.2286742286446301,0.0151236246394092,0.0177612194493496,0.0003154609163279,-0.0579063353134225,-0.4110499640275515,3.146823161123652,-0.446428571428571,-10.0,9.88593155893536,435.0,55.172413793103445,40.91954022988506,9.0,134.55555555555554,381.2348721953145,7.0,96.77777777777776,0.8222222129503886,22.22222222222222,88.88888888888889,3,5,2,2021,0.0,11.11111111111111,88.88888888888889,-0.0845273157788647,9.0
2021-05-14,AAPL,123.17580356771929,124.7758688561986,122.78554210729592,124.3465805053711,81918000,0.0196502124860499,0.3537545539998571,0.2431338657943862,0.0160062845380514,0.0196502124860499,0.0003861308507469,-0.2564109997940692,-1.629731469269892,3.44983394227832,-1.456848010109045,-22.5806451612903,8.85368126747437,484.0,69.00826446280992,28.305785123966945,3.0,1.0,1.0,1.0,4.666666666666667,0.8000000019868215,66.66666666666666,0.0,4,5,2,2021,0.0,0.0,100.0,0.018717768912514,3.0
2021-05-17,AAPL,123.73192293508848,123.83924502210618,122.12209907344122,123.1953125,74244600,-0.0093016684337614,0.3050463329925439,0.2425720108003286,0.0139384032867724,0.0093016684337614,8.652103565163396e-05,-0.0983536991653442,-2.507234242100889,3.86642031865,-2.7701043585021496,-14.7869674185464,12.5,704.0,72.01704545454545,25.71022727272727,7.0,30.285714285714285,50.704090189103695,10.0,45.57142857142857,0.7471428556101662,28.57142857142857,71.42857142857143,0,5,2,2021,14.285714285714285,0.0,85.71428571428571,0.1477354159578681,7.0
2021-05-18,AAPL,123.47825121325307,123.89778097564653,121.7415955505699,121.80989074707033,63342900,-0.0113094456871526,0.3114319612263322,0.2417857484824065,0.0177012343731084,0.0113094456871526,0.0001279035617506,-0.1588022230486699,-1.3918853302300334,3.448337672118352,-1.11183546214463,-13.6863136863137,15.3846153846154,612.0,63.23529411764706,33.98692810457516,7.0,1.1428571428571428,0.8997354108424372,1.0,11.571428571428571,0.8571428528853825,28.57142857142857,28.57142857142857,1,5,2,2021,28.57142857142857,14.285714285714285,57.14285714285714,0.1740294801337378,7.0
2021-05-19,AAPL,120.16105765432344,121.87819629608094,119.86835967667768,121.65380096435548,92612000,-0.0012822429743328,0.234047854245511,0.2408502371616133,0.0165209521073012,0.0012822429743328,1.644147045226008e-06,0.3798558981722966,-0.2344950248052588,3.011237552956397,-0.442512531328321,-13.4419551934827,9.03426791277258,442.0,55.42986425339367,42.53393665158371,7.0,23.428571428571427,42.83245320570663,4.0,28.285714285714285,0.6028571469443185,14.285714285714285,71.42857142857143,2,5,2,2021,0.0,28.57142857142857,71.42857142857143,-0.2393467083041157,7.0
2021-05-20,AAPL,122.1806527421714,124.61001915730156,122.05381347828964,124.20999908447266,76857100,0.0207943603608159,0.2466654744806172,0.2531459956559649,0.0205797093458917,0.0207943603608159,0.0004324054228154,-0.1864708694034541,-1.0717448142900947,3.104096093649801,-1.010987139085255,-7.97546012269939,8.52130325814536,562.0,62.81138790035588,32.91814946619217,7.0,10.857142857142858,14.17072770924358,10.0,29.142857142857142,0.7042857174362455,28.57142857142857,85.71428571428571,3,5,2,2021,0.0,28.57142857142857,71.42857142857143,-0.1823250318744353,7.0
2021-05-21,AAPL,124.70758107227503,124.8831983677244,122.16113401006866,122.3757781982422,79295400,-0.0148772142272273,0.2271161417568407,0.2461494398057125,0.0222434896654642,0.0148772142272273,0.0002213315031628,0.0312322659065962,-0.6180718352214243,2.8375302781101435,-1.0,-10.5374077976818,8.10810810810811,493.0,61.66328600405679,37.11967545638945,2.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,4,5,2,2021,0.0,50.0,50.0,-0.4161116303876042,2.0
2021-05-24,AAPL,122.94164165492356,124.82464619337512,122.87334646207267,124.00509643554688,63092900,0.0132262050890387,0.2445952444349915,0.252251706503427,0.0157356414162918,0.0132262050890387,0.0001749325010573,-0.2285718759855809,-0.2161115369305239,3.1886086119488417,0.0,-15.3846153846154,9.96677740863787,335.0,49.55223880597015,48.95522388059702,6.0,20.83333333333333,25.98781765879287,8.0,37.16666666666666,0.6966666678587595,33.33333333333333,50.0,0,5,2,2021,0.0,0.0,100.0,0.0603874224858979,6.0
2021-05-25,AAPL,124.70758616767344,125.19541862484829,123.24411112700588,123.80998992919922,72009500,-0.0015746139552851,0.2216389163635725,0.2522882037168096,0.01576050122416,0.0015746139552851,2.4794091081788213e-06,0.1321898113500841,-0.084780124939743,3.169331928804022,-0.32258064516129,-9.9236641221374,11.6279069767442,475.0,50.94736842105263,45.05263157894737,1.0,1.0,,1.0,11.0,0.550000011920929,0.0,100.0,1,5,2,2021,0.0,0.0,100.0,0.1339945513755083,1.0
2021-05-26,AAPL,123.86852204574208,124.28805183989326,123.3416701570207,123.76119995117188,56575900,-0.0003941490823917,0.2205801131290831,0.2521162100985754,0.0076468366761629,0.0003941490823917,1.5535349915025804e-07,-0.2412149552769176,0.0214841673802792,2.949381470065323,0.1110592432703695,-9.85915492957747,9.375,388.0,47.42268041237113,50.25773195876289,2.0,13.0,16.97056274847714,13.0,39.0,0.7100000083446503,0.0,100.0,2,5,2,2021,0.0,0.0,100.0,0.00486889667809,2.0
2021-05-27,AAPL,123.36118872845968,124.5319657543007,122.03430412924318,122.22943115234376,94625600,-0.0124540401430314,0.1778951624856648,0.2544508104402661,0.020434208042288,0.0124540401430314,0.0001551031158842,0.5143449530768529,-0.5398759028775643,3.176391577541721,-0.802139037433155,-8.93719806763285,12.5,391.0,56.77749360613811,40.153452685422,2.0,150.0,188.09040379562165,150.0,62.0,0.8400000035762787,50.0,100.0,3,5,2,2021,0.0,0.0,100.0,0.1511069457046687,2.0
2021-05-28,AAPL,122.51237540484098,122.73677818956268,121.517215637773,121.57575225830078,71311100,-0.0053623179888634,0.1490896385974988,0.2505727980435129,0.0100312975995295,0.0053623179888634,2.875445421368895e-05,-0.2828760570287867,-2.155157940834646,4.176094763701656,-1.40597539543058,-15.1111111111111,12.9032258064516,492.0,61.99186991869918,33.94308943089431,6.0,7.166666666666667,15.105186747162932,1.0,18.83333333333333,0.9650000035762788,50.0,16.666666666666664,4,5,2,2021,0.0,33.33333333333333,66.66666666666666,-0.2607381450943649,6.0
2021-06-01,AAPL,122.0342995003266,122.29772171588232,120.92205913488073,121.25377655029295,67637100,-0.002651867738459,0.0764786609467602,0.2473251915883877,0.011345317400741,0.002651867738459,7.0324025022797925e-06,-0.0528953464555141,0.35923127406184,3.552768848664791,0.316455696202532,-14.2460684551341,9.05923344947735,375.0,44.8,50.93333333333333,8.0,167.25,460.14648288809695,3.5,20.875,0.8312499970197678,37.5,50.0,1,6,2,2021,0.0,25.0,75.0,-0.1276275998679921,8.0
2021-06-02,AAPL,121.253787544701,122.19041070349644,121.02939220066231,122.0147933959961,59278900,0.0062566185873284,0.1086925647966061,0.2163379344922732,0.0095153912941199,0.0062566185873284,3.914527614730437e-05,-0.131903224261963,-0.2711881255046849,3.682340924723378,-0.1504516849928845,-12.0,17.6470588235294,372.0,50.53763440860215,44.623655913978496,3.0,24.33333333333333,33.724372986511305,9.0,21.666666666666668,0.9633333285649618,66.66666666666666,66.66666666666666,2,6,2,2021,0.0,0.0,100.0,0.181262190764149,3.0
2021-06-03,AAPL,121.64403199734149,121.80989069682865,120.13177164794703,120.53179168701172,76229200,-0.0122287451656072,0.1229016582546007,0.2195868547658645,0.0139226259345683,0.0122287451656072,0.0001495422083253,0.2514911665788965,0.416252303848265,2.944415830726412,0.258509695134538,-7.83132530120482,9.23076923076923,388.0,42.78350515463917,53.09278350515464,10.0,559.8,1675.61072116673,4.5,172.7,0.8050000011920929,60.0,40.0,3,6,2,2021,10.0,10.0,80.0,0.0258059135638177,10.0
2021-06-04,AAPL,121.04888711847524,123.08799935298282,120.83424294183042,122.82456970214844,75169300,0.0188435251468281,0.1903012335833346,0.2259141147054119,0.0183493939088717,0.0188435251468281,0.0003550784399591,-0.0140016884687684,-1.0334871531741272,3.1075217699457154,-0.9891206511955544,-12.9032258064516,13.8888888888889,568.0,61.44366197183098,35.2112676056338,7.0,34.142857142857146,63.28883148294168,10.0,31.0,0.9042857119015284,42.85714285714285,57.14285714285714,4,6,2,2021,0.0,0.0,100.0,0.0272495268977114,7.0
2021-06-07,AAPL,123.09773461219709,123.24408357226714,121.79036744110384,122.83431243896484,71057600,7.931923109480192e-05,0.1826588498413116,0.2246048796620327,0.0118347724043772,7.931923109480192e-05,6.291540421470592e-09,-0.0562520871731395,0.2026811922809449,2.7802792200108435,0.0,-14.8148148148148,9.52380952380952,569.0,49.209138840070295,45.16695957820738,6.0,71.0,164.13531003413007,5.0,45.5,0.801666667064031,16.666666666666664,83.33333333333334,0,6,2,2021,16.666666666666664,16.666666666666664,66.66666666666666,-0.0463081821799278,6.0
2021-06-08,AAPL,123.51729447658812,125.3320116033388,123.13679155370112,123.65388488769533,74403800,0.0066500179556559,0.1794516724364414,0.2066876372939007,0.0177529404080707,0.0066500179556559,4.422273881054592e-05,0.0460162000563092,0.2899093912281085,2.33589828905827,0.221238938053097,-9.18367346938775,8.33333333333333,793.0,45.271122320302645,51.32408575031526,6.0,43.5,91.325242950676,3.5,24.0,0.8649999996026357,66.66666666666666,50.0,1,6,2,2021,0.0,0.0,100.0,0.0905514576782782,6.0
2021-06-09,AAPL,124.1124318358548,124.63928371308172,123.43923097435068,124.0343780517578,56877900,0.0030723576389821,0.1782596495509512,0.2050610960688883,0.0096751623024244,0.0030723576389821,9.439381461812146e-06,-0.2686001508213582,0.2944056810084023,3.067777930340267,0.367647058823529,-12.1212121212121,9.46601941747573,431.0,42.22737819025522,54.52436194895592,5.0,2.0,1.4142135623730951,1.0,2.8,0.8879999995231629,80.0,20.0,2,6,2,2021,20.0,20.0,60.0,0.034284409508109,5.0
2021-06-10,AAPL,123.92705266664278,125.06856875877892,122.87335638380549,123.03921508789062,71186400,-0.0080556431210633,0.1565177577194028,0.1844867458678784,0.0178415667997015,0.0080556431210633,6.489338609393501e-05,0.2243949239547975,0.3457766142766909,3.663354949428213,0.623052959501558,-18.5185185185185,11.7554858934169,367.0,38.96457765667575,55.858310626703,7.0,4.0,4.0,2.0,8.571428571428571,0.8371428591864449,42.85714285714285,42.85714285714285,3,6,2,2021,0.0,0.0,100.0,0.05334407184273,7.0
2021-06-11,AAPL,123.44898317154788,124.3368281715762,123.02945340825438,124.24901580810548,53522400,0.0097846174715411,0.1087459610761412,0.1770958182229919,0.0105222142390324,0.0097846174715411,9.57387390643886e-05,-0.2852015310731246,-0.1253739363288498,3.245482327134787,0.1156437523835712,-11.9047619047619,10.1765316718588,538.0,48.141263940520446,50.37174721189592,9.0,10.444444444444445,15.804359454839595,2.0,32.111111111111114,0.8600000010596381,22.22222222222222,66.66666666666666,4,6,2,2021,0.0,0.0,100.0,0.0004720183917217,9.0
2021-06-14,AAPL,124.70758548178374,127.36134728829198,123.9758479654745,127.30281066894533,96906500,0.0242808405319728,0.1858903473341998,0.1842035477750584,0.026594065794993,0.0242808405319728,0.000589559216939,0.5936463382464774,-0.4944597801995312,3.3986206703728983,-1.04166666666667,-13.6363636363636,12.9032258064516,586.0,56.14334470989761,40.95563139931741,6.0,3.8333333333333335,4.215052391924289,1.5,4.833333333333333,0.8966666658719381,66.66666666666666,33.33333333333333,0,6,2,2021,33.33333333333333,0.0,66.66666666666666,0.3041458876493076,6.0
2021-06-15,AAPL,126.7759590759042,127.4198916269695,126.23934861668312,126.48326110839844,62746300,-0.0064586082575002,0.2098468259647488,0.1823258089406553,0.0093335908636528,0.0064586082575002,4.171362062385032e-05,-0.4346469839803446,0.0710982140459124,3.57711081143707,-0.2460930646224959,-15.7333333333333,10.7142857142857,668.0,51.49700598802395,46.10778443113773,6.0,3.5,4.806245936279167,1.0,5.833333333333333,0.953333338101705,16.666666666666664,33.33333333333333,1,6,2,2021,0.0,0.0,100.0,0.0521774580702185,6.0
2021-06-16,AAPL,127.19549442536886,127.70283662845416,125.33201411236683,126.98085021972656,91815000,0.003926313259531,0.2095618595177164,0.1762514646988278,0.0186707091028675,0.003926313259531,1.541593581196913e-05,0.3806760708411292,-0.2491855772672633,3.260175923717077,-0.354609929078014,-10.9271523178808,9.93788819875776,441.0,55.32879818594104,43.31065759637188,6.0,23.666666666666668,44.91176534792043,7.0,25.166666666666668,0.774999996026357,33.33333333333333,66.66666666666666,2,6,2,2021,33.33333333333333,0.0,66.66666666666666,0.2626140187494457,6.0
2021-06-17,AAPL,126.6393832290609,129.3224209462561,126.49302678487064,128.58091735839844,96721700,0.0125221238043753,0.1794341622526872,0.1795408630763994,0.0220047750437103,0.0125221238043753,0.0001568035845721,0.0520620996904412,-3.5305524596400364,3.4925990177483497,-4.339367778120365,-14.0,14.2857142857143,1488.0,81.11559139784946,17.6747311827957,4.0,5.0,4.320493798938574,4.0,16.75,0.7199999988079071,25.0,75.0,3,6,2,2021,0.0,0.0,100.0,-0.0842635291628539,4.0
2021-06-18,AAPL,127.52721480091388,128.30772287123602,127.06865812161917,127.2833023071289,108953300,-0.0101430843129737,0.2230843474253958,0.1717615725752027,0.0097346998950973,0.0101430843129737,0.00010288215938,0.1190815673937895,-2.248528928403547,3.80656020541328,-2.90986515259049,-13.7254901960784,10.7142857142857,801.0,67.79026217228464,29.837702871410738,9.0,10.88888888888889,12.49444320932754,9.0,11.444444444444445,0.8644444412655301,44.44444444444444,55.55555555555556,4,6,2,2021,22.22222222222222,11.11111111111111,66.66666666666666,0.0468575586047437,9.0
2021-06-21,AAPL,127.12723639758651,129.18585911522888,126.06378114912822,129.0785369873047,79663300,0.0140057040555312,0.1729150362463719,0.1663690221521999,0.0241874291339986,0.0140057040555312,0.0001961597460911,-0.313110347099153,-2.3651473585228904,3.4118409831143746,-2.320772919710765,-13.7254901960784,11.2044817927171,848.0,73.11320754716981,24.764150943396228,8.0,42.625,105.38763481276428,2.5,10.875,0.8462499976158142,25.0,25.0,0,6,2,2021,0.0,0.0,100.0,0.0023261669557541,8.0
2021-06-22,AAPL,128.91263161271146,130.8151460223462,128.4150406144124,130.7175750732422,74783600,0.0126180474335587,0.1614234061029818,0.1658702994875831,0.0183610000919081,0.0126180474335587,0.0001592151210355,-0.0632103933517758,-2.020734977040331,3.978981945671329,-1.885073018638665,-13.1034482758621,8.33333333333333,706.0,63.03116147308781,34.419263456090654,4.0,4.5,4.509249752822894,3.0,11.0,0.7775000035762787,25.0,50.0,1,6,2,2021,0.0,0.0,100.0,-0.0123033598065376,4.0
2021-06-23,AAPL,130.51268434910727,131.04929474301073,129.98582509428016,130.4443817138672,60214200,-0.0020921382454331,0.1729157698582255,0.1660546049622853,0.0081526673265493,0.0020921382454331,4.377042438004013e-06,-0.2166904047064058,-2.985736635397944,3.126476187035612,-3.59937402190923,-13.6363636363636,9.19540229885057,1679.0,82.72781417510423,15.842763549731984,7.0,72.14285714285714,120.06863116766256,2.0,37.57142857142857,0.7042857195649829,57.14285714285714,71.42857142857143,2,6,2,2021,14.285714285714285,14.285714285714285,71.42857142857143,0.0270199089178017,7.0
2021-06-24,AAPL,131.1761533209972,131.36152922245495,129.69316099657445,130.16148376464844,68711000,-0.0021710797630844,0.1660185228742286,0.1665998659628962,0.0128176798360501,0.0021710797630844,4.71358733767466e-06,0.1320010979613202,-1.6231848758781358,2.652966340336963,-1.33715377268386,-20.7641196013289,11.7647058823529,1397.0,75.51896921975663,21.47458840372226,9.0,20.11111111111111,26.586859745203288,6.0,14.88888888888889,0.7955555518468221,33.33333333333333,77.77777777777779,3,6,2,2021,11.11111111111111,11.11111111111111,77.77777777777779,-0.0107697547516889,9.0
2021-06-25,AAPL,130.21025787505408,130.6297802366699,129.5760764313894,129.8687744140625,70783700,-0.0022513493335046,0.1348535036201695,0.15815891597958,0.0081136039824396,0.0022513493335046,5.068573821471767e-06,0.0297194453455429,-2.47376670810762,3.0729607569114834,-2.96572670838402,-13.4796238244514,8.83386581469649,990.0,76.76767676767676,20.707070707070702,4.0,7.75,6.3966136874651625,5.5,11.75,0.7049999982118607,25.0,100.0,4,6,2,2021,0.0,0.0,100.0,-0.066423516254872,4.0
2021-06-28,AAPL,130.1614570490265,131.95664929646315,130.10292043684166,131.4980926513672,62111300,0.0124678339039722,0.1279455953509265,0.1582721714782951,0.0140970018822719,0.0124678339039722,0.000155446882257,-0.1307008112457451,-2.015171626649547,3.473590657268318,-2.31788079470199,-12.1435142594296,12.5,711.0,72.0112517580872,26.300984528832632,7.0,18.571428571428573,38.45714993278078,1.0,9.714285714285714,0.6971428564616612,42.85714285714285,71.42857142857143,0,6,2,2021,28.57142857142857,0.0,71.42857142857143,0.2075100493218217,7.0
2021-06-29,AAPL,131.51760238370522,133.16645300747723,131.0785629298999,133.01034545898438,64556100,0.0114345636422371,0.1229347153294759,0.1584095703758879,0.0156972006227978,0.0114345636422371,0.0001307492456883,0.0386066762559107,-1.091718184380993,3.1367288166931293,-0.3244173380412875,-14.6341463414634,14.2857142857143,766.0,67.36292428198433,29.634464751958223,5.0,323.4,506.3835502857493,9.0,230.8,0.8399999976158142,20.0,100.0,1,6,2,2021,0.0,0.0,100.0,0.0212072022259235,5.0
2021-06-30,AAPL,132.8542586809143,134.0640700400228,132.56156070353867,133.62503051757812,63261400,0.0046106871249094,0.1125761147978224,0.1582927012267588,0.0112442207172142,0.0046106871249094,2.12584357638055e-05,-0.0202592646940525,-1.8499507677057168,3.182178848653133,-1.48809523809524,-15.625,6.2015503875969,827.0,66.0217654171705,30.59250302297461,5.0,1.2,0.4472135954999579,1.0,1.0,1.0,60.0,0.0,2,6,2,2021,0.0,0.0,100.0,0.0281062543392181,5.0
2021-07-01,AAPL,133.27380646927242,133.98602685703514,132.45424909031448,133.927490234375,52485800,0.0022609381125667,0.0987945499884256,0.1457907042020492,0.0114373663244195,0.0022609381125667,5.111841148857085e-06,-0.1867326916991954,-1.0896864834507398,3.231178242936694,-1.48514851485149,-9.80392156862745,8.69565217391304,593.0,64.41821247892075,32.715008431703204,5.0,71.4,117.06963739586794,33.0,10.4,0.9340000033378602,40.0,60.0,3,7,3,2021,0.0,0.0,100.0,-0.0152053589001297,5.0
2021-07-02,AAPL,134.5421050302235,136.59097561940857,134.3957635112395,136.5519561767578,78852600,0.0194066376948451,0.1081228376370059,0.1464980815088147,0.0160760209493265,0.0194066376948451,0.0003766175866189,0.4070376300448652,-0.7395601461057483,3.533997870251284,-0.371747211895911,-11.4754098360656,9.62962962962963,522.0,55.74712643678161,40.03831417624521,7.0,20.428571428571427,39.36096688707881,3.0,32.42857142857143,0.6928571334906987,28.57142857142857,57.14285714285714,4,7,3,2021,0.0,14.285714285714285,85.71428571428571,-0.0201921127736568,7.0
2021-07-06,AAPL,136.65928383502748,139.66427232062847,136.65928383502748,138.56179809570312,108181800,0.0146112482137218,0.1121553706019675,0.1486978733355352,0.0216869911252557,0.0146112482137218,0.0002134885743629,0.3162328583732783,-1.7011496812822342,3.932611270890801,-1.61076437436038,-11.7647058823529,13.6363636363636,468.0,61.965811965811966,35.256410256410255,7.0,338.85714285714283,750.1900711533997,20.0,108.14285714285714,0.8457142795835223,42.85714285714285,71.42857142857143,1,7,3,2021,0.0,0.0,100.0,0.0285308543326599,7.0
2021-07-07,AAPL,140.04478004189397,141.36191336128311,139.1862182535438,141.04971313476562,104911600,0.0177959819133618,0.1240793594233339,0.1544716028966497,0.0154250232728976,0.0177959819133618,0.0003166969722607,-0.0306950544451996,-0.3003092689764446,3.389170475101676,0.182481751824818,-9.58904109589041,8.5,423.0,47.04491725768322,50.82742316784869,12.0,61.16666666666666,134.89041568037456,4.0,28.5,0.8550000041723251,50.0,50.0,2,7,3,2021,8.333333333333332,8.333333333333332,83.33333333333334,0.0109932501800358,12.0
2021-07-08,AAPL,138.13253828734636,140.55214628534262,137.24469315334258,139.7521209716797,105575500,-0.0092421148425702,0.1936653563544521,0.1640684038349283,0.0236665684141586,0.0092421148425702,8.541668676325726e-05,0.0063082459837186,-0.7097762880916247,3.5946975266317014,-0.8141172571870425,-12.5,9.72222222222222,370.0,53.783783783783775,41.62162162162162,19.0,90.26315789473684,314.2000145175156,1.0,26.36842105263158,0.868947369487662,78.94736842105263,21.052631578947366,3,7,3,2021,21.052631578947366,0.0,78.94736842105263,0.2325302673699824,19.0
2021-07-09,AAPL,139.2740040435633,142.1033824089943,139.1764331121068,141.5765380859375,99890800,0.0129701872284181,0.1850357846397551,0.1570622642781128,0.0206739713829619,0.0129701872284181,0.0001682257567402,-0.0553487474568037,-0.4283866520927679,3.620103690785133,0.0,-10.5128205128205,12.1951219512195,410.0,49.26829268292683,46.82926829268293,14.0,22.928571428571427,54.89075063701084,1.0,17.714285714285715,0.7764285738979068,42.85714285714285,35.714285714285715,4,7,3,2021,0.0,0.0,100.0,0.0323558116464742,14.0
2021-07-12,AAPL,142.64976728517905,142.7570893612842,140.49357462424308,140.9813995361328,76299700,-0.0042125125550327,0.1940590166678618,0.1615843377375113,0.0160554140084343,0.0042125125550327,1.7745262026308224e-05,-0.2694085828869656,-2.408846790395758,3.744386881574669,-2.66666666666667,-9.81240981240981,15.3846153846154,487.0,72.27926078028747,25.66735112936345,6.0,174.83333333333334,162.76291551415105,169.0,81.0,0.8100000023841858,50.0,83.33333333333334,0,7,3,2021,16.666666666666664,33.33333333333333,50.0,-0.0600638951485355,6.0
2021-07-13,AAPL,140.5228614286861,143.86934850619764,140.1326074026889,142.09365844726562,100827100,0.0078584432201484,0.1815418774770053,0.1472486030919968,0.0262977330891619,0.0078584432201484,6.175512984429732e-05,0.2787381622754327,-0.3649413792621116,3.196991789456536,-0.0296076980014805,-16.0,9.19811320754717,410.0,50.0,46.58536585365854,8.0,107.125,195.77570073939208,11.5,48.0,0.8537500128149986,25.0,75.0,1,7,3,2021,12.5,0.0,87.5,0.0624090067576617,8.0
2021-07-14,AAPL,144.49378305932458,145.92798987044893,144.08399692422722,145.51820373535156,127050800,0.0238147836560253,0.2108590438670184,0.1537199317279386,0.0126719056371483,0.0238147836560253,0.0005671439205832,0.2311798377697724,0.4739342815055908,2.6764063337456974,0.679694137638063,-9.63855421686747,11.1111111111111,474.0,31.856540084388183,64.55696202531645,12.0,32.833333333333336,42.78876941299888,13.5,22.33333333333333,0.86749999721845,75.0,33.33333333333333,2,7,3,2021,0.0,0.0,100.0,-0.0347863657710452,12.0
2021-07-15,AAPL,145.60602078776031,146.34750947636803,143.50836421958925,144.86451721191406,106820300,-0.0045022487943049,0.1906538796490107,0.1587900442653793,0.0195986243658656,0.0045022487943049,2.027024420582041e-05,-0.173439023109403,-1.5956118906795371,4.464570542817964,-0.9128365634572,-10.011641443539,7.29537366548043,492.0,56.30081300813008,41.260162601626014,11.0,71.9090909090909,95.61428193053018,3.0,120.54545454545456,0.9072727344252848,63.63636363636363,54.54545454545454,3,7,3,2021,18.181818181818183,9.090909090909092,72.72727272727273,0.0452654031528668,11.0
2021-07-16,AAPL,144.84501166670194,146.11334481046933,142.32783277394142,142.82540893554688,93251400,-0.0141759737751391,0.2317414949510412,0.1731847185875461,0.0265044718915259,0.0141759737751391,0.0002009582324734,-0.1358489115544646,-0.5649415277322443,3.0712177512461505,-0.6861083651085065,-11.864406779661,8.12274368231047,432.0,58.333333333333336,39.351851851851855,8.0,49.375,116.3110822627958,6.0,146.75,0.75,50.0,62.5,4,7,3,2021,0.0,25.0,75.0,-0.2512060867156833,8.0
2021-07-19,AAPL,140.24968646910114,140.56190161268026,138.2203326975493,138.98133850097656,121434600,-0.0272832990705013,0.3128602184603152,0.2017296547877249,0.0168480814790432,0.0272832990705013,0.0007443784081704,0.2640767744394472,-2.0819617192894224,3.607328961703133,-2.69286754002911,-11.3924050632911,10.4575163398693,449.0,65.70155902004454,31.625835189309576,7.0,194.1428571428572,331.9239012039901,37.0,77.28571428571429,0.8757142765181405,14.285714285714285,85.71428571428571,0,7,3,2021,0.0,28.57142857142857,71.42857142857143,-0.3239802311041525,7.0
2021-07-20,AAPL,139.9667464752501,143.5181116494979,139.47892150687957,142.5912322998047,96350000,0.0256423527873695,0.3712596711629823,0.2129959421360368,0.0283270582452485,0.0256423527873695,0.0006575302564719,-0.2313884513951225,-0.6707830992713244,3.069614968919141,-0.348988248665544,-10.9756097560976,9.81432360742706,474.0,53.16455696202531,42.40506329113924,2.0,0.5,0.7071067811865476,0.5,22.0,0.6899999976158142,0.0,50.0,1,7,3,2021,0.0,50.0,50.0,-0.4295490868389606,2.0
2021-07-21,AAPL,141.98636687285668,142.5717629249031,141.10828768202705,141.85952758789062,74993500,-0.0051446958770127,0.3094433250249491,0.2138760053815592,0.0103163690712937,0.0051446958770127,2.646789566695176e-05,-0.2505859517465041,-3.381350301016034,4.441358561608656,-2.94906166219839,-20.0,8.10810810810811,686.0,70.11661807580175,25.94752186588921,6.0,6.166666666666667,10.515068552637528,1.0,15.333333333333334,0.8349999984105428,33.33333333333333,50.0,2,7,3,2021,0.0,0.0,100.0,0.0151354862997929,6.0
2021-07-22,AAPL,142.38634335455993,144.59130668501456,142.25950410848452,143.22540283203125,77338200,0.0095823072331773,0.3268045796761846,0.2134145633277216,0.0162806494547945,0.0095823072331773,9.18206119110034e-05,0.0307865689387372,-3.443066398973752,5.131950124483057,-2.27272727272727,-18.5185185185185,6.89655172413793,633.0,66.35071090047393,31.437598736176938,4.0,43.5,44.69526447697415,43.5,95.75,0.9325000047683716,25.0,75.0,3,7,3,2021,0.0,0.0,100.0,-0.083969238679856,4.0
2021-07-23,AAPL,143.95714959308972,145.09865822031367,143.34248537564744,144.9425506591797,71447400,0.0119178286886938,0.3193626441759514,0.2132810093092507,0.0121163373811167,0.0119178286886938,0.000142034640653,-0.0792264974221059,-0.4906090913980313,3.542806873890224,0.175264200235322,-11.1940298507463,11.1918604651163,324.0,45.06172839506173,51.23456790123457,3.0,303.3333333333333,525.3887449625595,0.0,173.33333333333334,0.5766666630903879,100.0,100.0,4,7,3,2021,0.0,33.33333333333333,66.66666666666666,-0.1658053671320279,3.0
2021-07-26,AAPL,144.6595915410431,146.18160275793434,144.10346404174553,145.362060546875,72434100,0.0028901379000676,0.1815569478484031,0.2116159989848638,0.0142962937397181,0.0028901379000676,8.35289708140722e-06,0.0137156683532239,0.0066657712326686,2.9131034571374377,0.0,-10.1593625498008,10.6293706293706,371.0,44.4743935309973,49.0566037735849,3.0,7.666666666666667,11.547005383792516,1.0,15.666666666666666,0.9333333373069764,0.0,66.66666666666666,0,7,3,2021,0.0,33.33333333333333,66.66666666666666,-0.1766012112299601,3.0
